#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000396.1	1	4047	4149	3379	83.4939	150.555	39.3	58.3
JRIU01000395.1	1	314	252	312	99.3631	94.9299	38.9	48.7
JRIU01000394.1	1	3612	5590	3612	100	221.626	39.3	58.6
JRIU01000393.1	1	250	1633	250	100	670.756	39	59.8
JRIU01000392.1	1	2426	7752	2426	100	455.323	39.3	59.4
JRIU01000391.1	1	255	76	255	100	35.4314	39.2	54.2
JRIU01000390.1	1	1850	416	1183	63.9459	29.473	39.2	46.3
JRIU01000389.1	1	306	126	306	100	46.1667	39	54.3
JRIU01000388.1	1	1501	189	891	59.3604	15.2199	39.3	51.6
JRIU01000387.1	1	366	89	366	100	17.2568	39.1	29.3
JRIU01000386.1	1	2079	911	1508	72.5349	62.2121	39.3	59.1
JRIU01000385.1	1	768	296	768	100	53.5951	39.1	57.7
JRIU01000384.1	1	908	256	908	100	40.0132	39.2	59.1
JRIU01000383.1	1	2264	1116	1506	66.5194	65.591	39.2	60
JRIU01000382.1	1	325	118	325	100	47.0338	39	59.9
JRIU01000381.1	1	2028	769	1341	66.1243	53.0301	39.2	59.9
JRIU01000380.1	1	3356	938	2253	67.1335	34.2545	39	53
JRIU01000379.1	1	319	40	319	100	17.4953	39.5	59.7
JRIU01000378.1	1	2401	385	1224	50.9788	21.1	39.1	58.8
JRIU01000377.1	1	263	70	249	94.6768	32.4905	39.2	51.4
JRIU01000376.1	1	766	278	766	100	45.8668	39	56
JRIU01000375.1	1	2465	408	1781	72.2515	21.86	39.1	45.3
JRIU01000374.1	1	746	210	746	100	41.0509	39.5	60
JRIU01000373.1	1	967	311	632	65.3568	41.5905	39.2	59.4
JRIU01000372.1	1	844	493	844	100	73.4325	39.3	57.5
