#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000394.1	1	3612	3567	3612	100	141.72	39.4	59.1
JRIU01000392.1	1	2426	2	300	12.366	0.12366	36.4	60
JRIU01000391.1	1	255	45	255	100	20.9804	39.6	56.8
JRIU01000390.1	1	1850	223	1184	64	15.7108	39.3	45.8
JRIU01000389.1	1	306	76	306	100	27.3333	38.9	52.5
JRIU01000388.1	1	1501	140	890	59.2938	11.1526	39.4	51.1
JRIU01000387.1	1	366	46	366	100	10.1066	39.6	31.4
JRIU01000386.1	1	2079	433	1508	72.5349	29.5633	39.3	58.3
JRIU01000385.1	1	768	147	768	100	26.0625	39.4	56.6
JRIU01000384.1	1	908	178	908	100	27.2852	39.2	59
JRIU01000383.1	1	2264	714	1505	66.4753	43.2955	39.2	60
JRIU01000382.1	1	325	62	325	100	25.6892	39.1	60
JRIU01000381.1	1	2028	469	1339	66.0256	32.5597	39.4	59.7
JRIU01000380.1	1	3356	614	2252	67.1037	22.5998	39.1	53.7
JRIU01000379.1	1	319	29	309	96.8652	12.9624	39.6	60
JRIU01000378.1	1	2401	173	1223	50.9371	9.15702	39.1	58.6
JRIU01000377.1	1	263	32	263	100	14.616	39.4	48.8
JRIU01000376.1	1	766	180	766	100	29.7872	39.2	56.5
JRIU01000375.1	1	2465	234	1782	72.2921	12.2454	39	43.6
JRIU01000374.1	1	746	120	746	100	23.3351	39.3	60
JRIU01000373.1	1	967	189	633	65.4602	24.8335	39.3	59.3
JRIU01000372.1	1	844	307	844	100	45.6884	39.4	57.7
JRIU01000414.1	1	2135	0	0	0	0	0	0
JRIU01000409.1	1	593	0	0	0	0	0	0
JRIU01000393.1	1	250	0	0	0	0	0	0
