#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000395.1	1	314	1089	314	100	402.166	38.9	47.6
JRIU01000394.1	1	3612	19123	3612	100	756.432	39.2	58.5
JRIU01000393.1	1	250	5076	250	100	2069.52	39	59.8
JRIU01000392.1	1	2426	22090	2426	100	1297.29	39.2	59.4
JRIU01000391.1	1	255	391	255	100	182.035	39.3	54.8
JRIU01000390.1	1	1850	1717	1183	63.9459	122.181	39.1	46.5
JRIU01000389.1	1	306	496	306	100	178.765	39.1	51.1
JRIU01000388.1	1	1501	1006	891	59.3604	83.8208	39.1	53.7
JRIU01000387.1	1	366	392	366	100	94.0628	39.1	38.4
JRIU01000386.1	1	2079	3678	1508	72.5349	251.163	39.1	59.4
JRIU01000385.1	1	768	1172	768	100	208.598	39.1	57.5
JRIU01000384.1	1	908	1271	908	100	194.825	39	59.2
JRIU01000383.1	1	2264	4806	1509	66.6519	288.564	39	59.9
JRIU01000382.1	1	325	502	325	100	204.074	39.1	59.9
JRIU01000381.1	1	2028	2830	1340	66.075	193.521	39.2	60
JRIU01000380.1	1	3356	4294	2257	67.2527	155.699	38.9	54
JRIU01000379.1	1	319	191	319	100	83.9185	39.3	58.8
JRIU01000378.1	1	2401	1694	1224	50.9788	94.4394	39.1	58.9
JRIU01000377.1	1	263	350	263	100	164.103	38.9	53.4
JRIU01000376.1	1	766	1231	766	100	202.922	39	55.9
JRIU01000375.1	1	2465	1917	1786	72.4544	103.439	39	46.2
JRIU01000374.1	1	746	921	746	100	177.323	39	59.7
JRIU01000373.1	1	967	1419	635	65.667	189.289	39	59.4
JRIU01000372.1	1	844	2121	844	100	320.877	39.2	57.8
