#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000383.1	1	2264	2417	1508	66.6078	145.633	39	60
JRIU01000382.1	1	325	270	325	100	107.458	38.9	59.6
JRIU01000381.1	1	2028	1644	1341	66.1243	110.801	39.1	59.9
JRIU01000380.1	1	3356	2290	2253	67.1335	82.081	38.8	53.8
JRIU01000379.1	1	319	95	319	100	39.232	39.3	59.2
JRIU01000378.1	1	2401	930	1225	51.0204	51.3886	39	59.2
JRIU01000377.1	1	263	166	263	100	74.5209	38.7	50.8
JRIU01000376.1	1	766	723	766	100	122.181	39	57
JRIU01000375.1	1	2465	1119	1783	72.3327	60.4677	38.9	47
JRIU01000374.1	1	746	501	746	100	94.7051	39	59.5
JRIU01000373.1	1	967	727	635	65.667	95.6774	39	59.1
JRIU01000372.1	1	844	1192	844	100	180.431	39	57.9
